assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position
0,0,6,0,0.7,52,0.0,0.07,0.0,2.02,105,2,0,2.6,19.0,2024-11-09,90,False,12,0,0,0,0,11,0,183018,1,0,2,6.0,1,-16325,2089,18414,45,False,0,Pau Torres,52,0,0,0,0.0,2,LIV,1340,1360,AVL,1160,1320,1.796333333333334,6.666666666666667,1.147673333333333,5.666666666666667,1.86558,7.75,1.01312525,5.0,1.915912,8.4,0.9602852,4.4,2.5200292307692305,11.923076923076923,1.0601009230769232,5.076923076923077,2.371835,13.0,1.0815810625,5.3125,2.5579055,14.1,1.0704382,5.25,1.9658133333333336,9.333333333333334,1.6856336666666665,6.666666666666667,1.60756225,9.25,1.3763595,5.25,1.5150378,8.4,1.4703035999999998,5.4,1.7413885000000002,7.230769230769231,1.5757272307692307,5.6923076923076925,1.6753891562499998,7.625,1.62441275,6.1875,1.567498525,7.7,1.7139447,7.0,2024,DEF
0,0,11,0,3.9,52,0.0,0.03,0.0,1.26,112,2,0,2.1,15.4,2024-11-23,90,False,7,0,0,0,0,12,0,171133,1,2,2,2.0,1,-12924,3460,16384,45,True,0,Pau Torres,52,0,0,0,0.0,2,CRY,1140,1110,AVL,1080,1140,1.8624903333333327,4.333333333333333,1.640896666666667,6.666666666666667,1.605618,4.5,1.702105,7.25,1.4063906000000002,4.2,1.776348,8.0,1.572443153846154,6.538461538461538,1.6646912307692303,6.153846153846154,1.5623650624999998,6.875,1.4954920625,5.9375,1.625712,6.8,1.59458515,6.6,2.0416200000000004,7.666666666666667,1.7027069999999995,8.0,1.8902025,8.0,1.93471525,6.75,1.6187238000000002,8.2,1.6374796,5.6,1.8643857692307693,7.3076923076923075,1.579288769230769,5.923076923076923,1.72128421875,7.75,1.673908375,5.5625,1.605103325,7.05,1.7816281999999997,7.0,2024,DEF
0,0,7,0,0.9,52,0.0,0.08,0.0841204524040222,1.61,123,3,0,3.0,20.6,2024-12-01,90,False,6,0,0,0,0,13,0,165566,1,0,3,8.0,1,-6356,2410,8766,44,False,0,Pau Torres,52,1,0,0,0.0841204524040222,2,CHE,1150,1360,AVL,1160,1320,1.7559866666666677,9.0,1.6963289999999998,4.333333333333333,1.721475,8.0,1.70780925,6.0,1.6449879999999997,7.6,1.8112814,5.2,1.9351204615384607,8.076923076923077,1.560448615384615,6.846153846153846,2.083101625,8.6875,1.5593531875,7.0,2.1046158,8.2,1.5754519,7.65,2.3984700000000005,6.0,2.13128,6.666666666666667,2.2923525,8.5,1.68062275,6.5,2.121072,8.6,1.8706462,5.8,1.8896165384615384,7.076923076923077,1.5573418461538462,5.538461538461538,1.74738921875,7.25,1.646549625,5.5625,1.693195325,7.35,1.7792307,6.85,2024,DEF
0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04,0,False,4,0,0,0,0,14,0,166473,0,1,3,0.0,0,-24,5827,5851,44,True,0,Pau Torres,52,0,0,0,0.0,2,BRE,1100,1350,AVL,1080,1140,1.7089099999999997,7.333333333333333,1.6649983333333331,5.666666666666667,1.46649025,6.0,1.6062912499999995,7.5,1.9925182,6.6,1.616429,7.2,1.7696907692307693,6.230769230769231,1.721818153846154,11.384615384615383,1.7152593125000002,6.4375,1.78513975,10.875,1.73463775,6.6,1.61359265,10.1,1.8611210000000005,6.333333333333333,2.0819066666666664,4.333333333333333,2.01771325,5.5,2.0858075,6.0,2.0089706,7.6,1.7343762000000005,6.0,1.9108932307692308,7.384615384615385,1.5356110769230769,5.0,1.76383834375,7.0625,1.670635875,5.4375,1.6776459749999997,7.35,1.6828482,5.75,2024,DEF
0,0,23,1,0.8,52,0.0,0.08,0.0435719713568687,0.33,141,0,0,1.8,7.8,2024-12-07,90,False,17,0,0,0,0,15,0,163373,1,0,1,9.0,6,-3342,4281,7623,44,True,0,Pau Torres,52,1,0,0,0.0435719713568687,2,SOU,1060,1090,AVL,1080,1140,1.461653,5.333333333333333,3.6304366666666654,15.666666666666666,1.2944035,5.5,2.95102275,13.5,1.1435918,5.6,2.7179802000000004,11.6,1.2770036923076922,6.153846153846154,2.744947,11.384615384615383,1.2974485624999998,6.1875,2.658464375,12.125,1.27969975,6.0,2.5311332,11.5,2.378907666666667,8.666666666666666,1.565473333333333,3.6666666666666665,2.20002325,7.5,1.844595,4.5,2.2575166,6.6,1.895178,5.8,1.952926307692308,7.615384615384615,1.4069926153846155,5.0,1.960858625,7.5625,1.576698375,5.5,1.7803159750000002,7.6,1.6684492000000002,5.85,2024,DEF
0,0,8,0,3.3,52,0.0,0.02,0.0,1.78,158,2,0,2.1,17.6,2024-12-14,90,False,16,0,0,0,0,16,0,161452,1,1,2,0.0,1,-2588,3924,6512,44,False,0,Pau Torres,52,0,0,0,0.0,2,NFO,1140,1130,AVL,1160,1320,1.0730806666666666,4.666666666666667,1.7113869999999995,7.333333333333333,0.9055945,3.5,1.69858025,10.25,0.9601795999999998,3.6,1.7326722,10.2,1.3255354615384614,5.615384615384615,1.3733050769230768,7.461538461538462,1.4325238125,6.0625,1.3162055,7.0,1.53332655,6.2,1.3682561999999998,6.95,2.2018510000000004,9.333333333333334,1.1559606666666662,5.333333333333333,2.41252575,9.75,1.270563,4.5,2.2626946,8.6,1.5528424,5.0,2.0449832307692306,8.384615384615385,1.3279035384615383,4.769230769230769,1.9481605,7.5,1.482082875,5.5,1.859532525,8.15,1.5932393,5.35,2024,DEF
0,0,13,0,3.6,52,0.0,0.04,0.0312283672392368,1.03,161,1,0,6.3,26.2,2024-12-21,90,False,13,0,0,0,0,17,0,153809,1,1,2,33.0,2,-7712,2134,9846,44,True,0,Pau Torres,52,1,0,0,0.0312283672392368,2,MCI,1230,1350,AVL,1080,1140,1.808131,10.0,1.3545116666666666,6.0,1.542352,8.5,1.94101875,6.5,1.6656796,9.6,2.213713,6.8,1.9041275384615384,12.692307692307692,1.8428600769230767,5.846153846153846,2.01282425,13.1875,1.6528506875,5.625,2.2450569,13.25,1.450706575,4.85,2.039844333333334,10.333333333333334,1.268197333333333,5.666666666666667,1.7487440000000003,8.75,1.4384954999999997,5.25,2.0079052,9.2,1.4736704,4.6,1.9084888461538465,8.461538461538462,1.444161923076923,4.923076923076923,1.9350715625,7.9375,1.485471,5.125,1.747660175,7.55,1.6049388,5.5,2024,DEF
0,0,1,0,1.0,52,0.0,0.2,0.0825506076216697,2.76,177,3,0,2.8,20.0,2024-12-26,90,False,15,0,0,0,0,18,0,149064,1,0,3,7.0,1,-5174,2964,8138,44,False,0,Pau Torres,52,1,0,0,0.0825506076216697,2,NEW,1100,1130,AVL,1160,1320,3.0483066666666665,14.666666666666666,0.9990096666666668,3.0,2.6663725,11.75,1.30617225,4.5,2.1372957999999995,9.8,1.5041278,5.8,1.755651076923077,9.23076923076923,1.462916307692308,6.461538461538462,1.736669,9.0,1.54098575,6.6875,1.82994165,8.9,1.5862396,7.15,1.654227666666667,9.0,1.2560673333333328,5.333333333333333,2.04485325,9.5,1.2252154999999998,5.25,1.8109712,8.4,1.3700503999999998,5.0,1.823959615384616,8.307692307692308,1.4629397692307693,5.0,1.8969203125,7.875,1.378694125,5.0625,1.820041325,7.55,1.5815518000000002,5.4,2024,DEF
0,0,2,0,0.1,52,0.0,0.0,0.0101059880107641,0.31,181,1,0,0.7,4.4,2024-12-30,19,False,5,0,0,0,0,19,0,146866,1,2,2,2.0,1,-2732,3832,6564,43,True,0,Pau Torres,52,1,0,0,0.0101059880107641,2,BHA,1100,1200,AVL,1080,1140,1.334133333333333,14.333333333333334,1.7322609999999996,5.666666666666667,1.28106,12.0,1.6552907500000005,5.0,1.244726,10.0,1.4575614,4.6,1.5062753846153845,8.461538461538462,1.7189650769230769,6.846153846153846,1.54527375,8.25,1.6784424375,6.1875,1.5976335000000002,8.4,1.5547002,6.35,0.8916083333333337,5.333333333333333,2.070346666666666,9.666666666666666,1.29705125,7.25,1.649218,9.0,1.680987,8.0,1.5459063999999998,8.2,1.6587297692307694,7.769230769230769,1.6405207692307693,6.230769230769231,1.8287254375,7.8125,1.467111625,5.6875,1.82809715,7.5,1.5912023,6.2,2024,DEF
0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2025-01-04,0,False,11,0,0,0,0,20,0,125441,0,1,2,0.0,0,-21073,2462,23535,43,True,0,Pau Torres,52,0,0,0,0.0,2,LEI,1080,1110,AVL,1080,1140,0.9505766666666664,2.6666666666666665,1.5382266666666666,12.666666666666666,0.7596222499999998,2.75,2.1423225,14.75,0.8925737999999999,2.8,1.938226,12.8,1.265971846153846,4.615384615384615,2.084543076923077,9.615384615384617,1.2365839375,4.9375,2.36644,10.4375,1.22366795,4.65,2.2183586,10.45,1.388457333333334,7.333333333333333,1.6209939999999994,10.0,1.13869875,7.25,1.7872704999999998,8.75,1.413635,8.4,1.5069827999999998,8.4,1.7152705384615383,8.384615384615385,1.5706716923076922,6.230769230769231,1.8109829375,8.25,1.4773179375,5.875,1.7862681500000002,7.45,1.5431203999999998,6.15,2024,DEF
0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2025-01-15,0,False,8,0,0,0,0,21,0,104390,0,1,0,0.0,0,-21387,62,21449,43,False,0,Pau Torres,52,0,0,0,0.0,2,EVE,1130,1060,AVL,1160,1320,0.6098316666666665,3.333333333333333,2.388566666666667,13.0,0.7250762500000001,2.5,2.1704025,10.25,0.6064942,2.4,1.998052,10.6,0.979250153846154,4.615384615384615,1.5435822307692306,7.923076923076923,1.032235625,4.6875,1.6054274375,8.0,1.0395579,5.1,1.81288395,8.25,1.4836973333333336,8.0,1.5273973333333328,9.666666666666666,1.6277430000000002,7.75,1.4196155,8.25,1.380079,7.6,1.5929124,7.6,1.854716,8.384615384615385,1.5988980769230767,6.384615384615385,1.7601604375,8.25,1.4750255625000002,5.875,1.87360585,7.9,1.4722999,5.75,2024,DEF
